Date,apple_kg,banana_kg,guava_kg,mangoes_kg,pomegranate_kg,orange_kg,lemon_kg,grapes_kg,watermelon_kg,muskmelon_kg,onion_kg,carrot_kg,garlic_kg,coriander_kg,cucumber_kg,radish_kg,cabbage_kg,cauliflower_kg,tomato_kg,potato_kg,ginger_kg,broccoli_kg,lady_finger_kg,chillies_kg,brinjal_kg,bitter_gourd_kg,spinach_kg,pumpkin_kg,pointed_gourd_kg,beetroot_kg,capsicum_kg,green_peas_kg
2023-09-24,141.9,245.89,177.22,11.55,89.07,82.23,70.65,66.71,15.48,14.92,254.75,76.37,54.17,40.55,88.32,63.75,91.44,62.75,260.63,318.93,44.76,24.41,68.61,39.63,65.39,45.37,61.94,49.59,38.46,39.66,67.05,54.16
2023-09-25,134.82,216.21,178.45,12.27,68.94,83.98,47.12,53.03,15.47,9.53,265.92,63.86,56.09,31.66,61.06,64.6,86.22,61.83,206.82,342.88,44.2,21.66,58.92,34.26,66.04,33.51,62.18,45.33,51.96,35.99,62.04,36.55
2023-09-26,145.17,243.59,141.18,11.98,72.0,82.38,70.52,59.18,13.18,11.66,273.63,54.5,52.97,28.39,81.53,55.5,88.72,41.05,294.51,323.53,25.98,26.21,58.51,29.56,75.11,37.84,47.62,53.07,40.47,36.96,63.4,36.36
2023-09-27,112.76,288.95,140.96,11.59,58.71,69.77,51.92,52.69,15.65,9.53,281.28,49.64,49.64,33.83,77.6,68.4,63.79,53.75,250.0,384.96,43.18,24.02,67.01,33.45,69.61,28.55,58.37,46.55,45.51,39.61,47.37,41.94
2023-09-28,117.05,225.87,147.8,12.32,69.75,87.15,49.73,0.0,12.91,9.2,204.88,58.65,63.37,37.31,76.37,63.48,63.53,58.09,308.08,377.32,45.51,26.14,71.59,33.53,77.97,39.24,50.81,53.89,47.19,34.08,63.59,33.72
2023-09-29,170.21,264.66,152.39,9.21,74.03,81.55,56.63,49.22,14.41,10.38,214.35,59.03,54.53,35.2,88.97,59.35,72.29,56.94,285.09,303.33,40.43,21.16,60.36,36.28,70.72,36.24,45.18,44.88,40.65,30.6,64.65,41.94
2023-09-30,167.12,195.32,188.34,11.9,80.2,112.92,60.55,63.24,0.0,13.25,317.63,50.68,56.57,42.72,83.66,65.95,94.69,64.46,246.1,373.23,45.46,29.16,75.12,21.47,82.69,39.8,48.18,48.92,46.03,39.26,48.69,47.7
2023-10-01,149.12,232.02,178.72,14.21,78.72,97.8,77.42,55.08,16.77,11.45,250.34,65.14,49.32,40.49,81.76,71.08,97.89,52.62,266.07,333.04,49.66,28.84,49.71,31.9,66.85,35.09,56.69,52.46,38.35,44.52,60.05,40.35
2023-10-02,143.33,182.84,147.78,11.95,76.92,78.35,61.96,51.29,17.0,11.81,273.09,63.24,58.42,40.88,87.22,58.95,62.34,52.02,173.07,291.91,42.54,21.84,61.7,32.15,75.15,30.22,48.06,48.9,37.51,26.28,64.11,31.56
2023-10-03,135.67,199.12,156.44,9.92,60.56,86.01,56.0,61.79,13.59,11.94,228.92,57.8,48.31,34.07,86.93,66.92,80.19,58.17,222.76,289.65,47.85,22.04,52.35,27.42,78.97,33.83,60.35,47.92,35.45,30.56,71.81,35.93
2023-10-04,145.68,208.64,181.86,11.91,74.45,88.15,49.5,68.84,16.04,9.94,216.0,56.69,62.69,31.23,67.56,56.78,97.41,53.51,202.68,286.0,42.94,22.08,78.59,25.23,56.34,36.23,67.83,49.59,53.52,35.26,63.98,43.09
2023-10-05,136.27,267.38,162.68,11.22,53.57,92.16,62.8,57.3,16.75,9.9,0.0,55.89,53.81,35.49,92.61,58.17,86.81,42.72,225.12,349.72,44.52,28.9,78.94,25.95,61.49,39.79,51.09,49.76,41.43,40.2,44.59,28.46
2023-10-06,142.0,217.66,149.6,13.52,82.1,86.5,58.03,62.08,15.98,10.25,261.23,51.86,71.49,37.49,100.49,58.57,74.07,43.74,192.81,291.5,40.69,23.82,66.85,31.18,86.77,40.51,50.67,50.98,39.1,33.59,63.55,41.46
2023-10-07,174.09,274.03,164.95,11.65,79.04,120.89,48.23,58.26,16.76,11.83,304.27,72.45,58.7,37.31,72.77,64.58,90.67,64.01,243.27,334.07,45.55,23.35,59.91,31.04,82.3,47.26,46.56,47.4,45.07,39.3,57.67,43.56
2023-10-08,172.77,229.69,174.01,11.7,88.34,83.1,71.45,59.18,16.66,11.65,308.44,61.44,53.85,40.6,99.77,60.11,74.55,39.48,251.12,361.64,51.79,24.59,61.71,29.13,78.14,44.73,66.85,49.78,47.47,37.12,69.53,50.21
2023-10-09,169.04,202.05,167.92,12.5,48.05,81.39,62.01,55.73,13.49,10.67,287.45,58.64,54.66,30.83,84.03,56.28,83.49,53.91,241.18,319.48,46.83,30.72,66.34,35.49,68.71,38.14,63.39,48.24,38.41,34.18,64.18,41.06
2023-10-10,150.45,175.01,138.81,11.73,77.5,78.39,54.28,49.94,11.88,10.02,237.59,48.48,50.27,36.13,83.0,59.23,76.29,55.14,198.25,315.84,36.09,24.44,66.08,31.1,51.58,30.07,57.12,45.52,45.35,38.75,62.02,40.5
2023-10-11,144.4,266.31,165.19,11.66,65.24,82.83,64.74,51.58,14.63,9.09,285.54,56.46,41.13,43.11,0.0,58.7,75.31,52.71,190.27,356.75,41.61,23.49,51.57,34.78,76.81,35.55,50.41,46.89,47.19,39.43,66.03,32.92
2023-10-12,171.99,253.89,149.25,15.1,72.06,89.39,51.17,58.94,16.92,12.98,264.09,60.58,60.1,30.86,83.83,70.73,80.53,55.18,277.38,290.59,44.58,19.82,61.02,28.57,69.28,42.2,55.61,47.53,41.53,39.05,54.94,41.36
2023-10-13,140.23,222.13,151.77,12.86,77.65,88.64,57.73,54.59,17.2,9.76,268.76,54.71,56.26,33.57,83.43,62.0,61.08,55.12,223.01,285.86,31.84,21.61,64.38,32.95,72.18,43.7,59.44,46.28,39.51,38.34,0.0,43.03
2023-10-14,119.27,235.31,220.86,12.87,79.8,102.92,65.68,59.92,13.63,9.5,372.95,61.48,55.03,39.12,86.32,77.06,81.31,41.05,281.93,238.83,46.52,30.49,84.58,29.76,88.56,33.56,59.22,50.88,45.43,35.3,64.56,53.94
2023-10-15,0.0,244.88,182.81,10.94,85.7,97.73,66.73,59.57,19.19,12.83,313.46,63.98,52.63,35.95,105.1,55.15,97.24,44.21,248.53,374.36,58.86,27.5,77.19,31.03,79.12,38.14,64.66,48.46,42.2,47.86,71.95,41.15
2023-10-16,148.33,181.91,142.4,11.41,69.06,0.0,50.78,47.79,15.56,9.29,255.54,60.3,47.67,31.11,67.23,65.86,62.25,45.69,242.95,332.94,38.42,21.69,61.63,28.44,80.76,42.51,51.4,46.46,41.16,42.26,52.49,38.92
2023-10-17,143.6,228.74,158.5,10.28,82.88,87.47,68.7,55.49,15.34,11.32,250.58,58.11,54.32,32.78,90.98,62.0,63.19,52.68,239.95,352.73,38.24,30.43,76.31,27.77,58.57,40.64,45.52,45.2,45.88,35.41,55.51,45.76
2023-10-18,158.24,251.31,168.89,10.71,70.55,81.89,54.26,49.94,16.91,9.71,261.53,71.03,67.37,36.88,74.25,58.6,73.55,52.0,278.94,302.96,42.23,24.48,78.1,25.79,74.61,35.96,59.09,51.56,29.38,40.02,65.4,42.51
2023-10-19,136.41,252.83,163.43,10.75,70.72,81.16,48.06,44.1,16.3,13.28,219.44,65.79,52.86,26.76,81.15,53.14,77.77,43.88,235.07,308.55,42.6,31.29,71.3,28.0,67.29,37.18,54.75,50.37,50.52,27.57,59.57,42.11
2023-10-20,107.21,175.95,114.99,13.4,70.88,78.2,62.24,46.96,12.88,12.35,273.06,53.45,43.75,29.19,72.06,64.12,79.96,30.47,236.74,347.95,41.01,21.18,53.41,24.56,74.97,37.91,55.67,42.23,44.0,40.48,54.67,35.04
2023-10-21,177.64,273.72,113.01,11.22,80.44,103.55,82.84,59.7,14.9,11.55,292.5,71.98,54.04,35.82,87.47,70.6,106.96,65.57,236.44,331.67,52.59,22.91,71.14,33.7,78.0,45.7,67.28,62.27,51.25,40.98,73.62,43.63
2023-10-22,148.48,203.92,169.17,14.83,68.25,73.45,52.74,65.36,13.1,12.53,300.59,50.57,61.7,40.73,82.26,72.13,89.95,71.55,215.56,350.58,38.04,26.64,68.43,37.97,91.18,45.55,54.05,50.82,46.62,35.72,62.2,47.97
2023-10-23,127.32,160.6,159.29,12.56,0.0,87.65,52.92,60.11,15.26,10.91,263.94,55.27,49.29,32.74,79.0,56.11,81.57,0.0,249.86,181.05,38.08,19.86,60.03,27.33,77.39,34.51,50.69,40.83,47.77,40.69,63.05,35.92
2023-10-24,145.78,331.42,213.03,16.93,108.33,127.46,89.66,61.51,17.64,13.05,299.9,63.64,62.04,40.72,123.86,90.29,119.83,70.03,338.26,480.56,56.12,30.91,103.53,39.47,91.22,56.94,85.39,60.44,52.17,56.91,75.46,54.08
2023-10-25,157.03,203.07,143.73,10.66,78.87,97.24,60.07,57.66,13.76,11.41,280.97,61.07,53.07,38.61,76.83,0.0,70.1,52.79,246.9,331.73,48.09,25.58,77.66,33.52,66.92,42.78,55.36,40.13,36.34,28.27,71.74,38.67
2023-10-26,101.13,241.27,163.75,13.03,78.26,62.88,51.02,66.09,16.66,10.66,244.22,54.71,48.23,33.46,65.96,56.67,81.93,46.23,269.95,301.66,39.63,25.22,61.45,35.6,74.49,35.09,59.43,40.72,41.39,39.05,61.03,42.35
2023-10-27,165.3,238.66,171.7,8.04,75.67,82.19,58.59,60.47,15.5,10.84,291.24,49.28,55.47,31.04,86.41,69.85,84.42,42.45,240.72,347.02,37.61,24.42,63.03,33.2,70.19,42.49,54.02,61.74,44.58,40.63,59.87,41.07
2023-10-28,154.55,263.2,138.56,11.77,75.53,88.2,80.25,61.86,17.41,12.65,317.72,69.99,62.33,39.05,84.9,68.24,92.93,62.96,256.89,346.82,36.67,24.35,61.45,33.81,82.05,39.24,64.48,57.46,40.38,46.38,75.17,34.16
2023-10-29,176.85,244.52,136.97,0.0,74.57,91.13,77.93,62.45,20.6,11.69,350.56,56.09,64.5,38.82,82.24,53.7,89.58,61.66,275.73,389.71,41.56,29.74,84.64,35.57,85.21,43.77,64.79,46.81,57.77,30.71,61.66,43.42
2023-10-30,150.98,184.58,158.34,13.43,71.45,99.59,79.35,55.04,9.77,9.52,261.43,61.78,58.75,33.57,81.91,56.66,79.28,56.29,235.88,323.44,33.14,23.47,73.23,32.1,79.31,43.26,49.78,39.05,37.8,29.72,65.09,47.4
2023-10-31,175.73,208.69,165.3,14.29,81.72,78.81,65.09,51.13,13.16,11.19,287.48,58.86,48.97,29.95,59.68,66.79,67.94,52.45,201.11,294.71,0.0,18.17,59.42,31.82,69.0,41.39,68.47,46.86,40.11,30.12,54.33,44.14
2023-11-01,150.5,253.35,141.25,11.99,73.52,224.18,56.42,60.82,14.06,11.53,317.15,167.56,59.97,36.28,76.3,56.86,74.55,126.17,273.28,273.4,45.1,21.34,60.28,27.69,64.66,32.96,55.59,0.0,44.59,38.62,59.44,115.65
2023-11-02,164.57,242.01,115.82,11.73,63.23,208.5,66.27,48.29,13.26,11.53,241.69,190.35,51.73,39.42,94.15,59.71,92.52,125.06,222.12,340.74,44.16,21.38,68.39,32.72,52.2,37.83,44.09,46.62,43.83,42.52,56.47,130.18
2023-11-03,134.31,210.0,151.33,11.38,59.28,192.26,54.95,55.57,16.15,11.56,295.27,153.56,42.31,34.2,85.78,67.02,72.38,132.13,237.75,344.62,45.36,27.07,68.24,33.83,81.53,38.57,45.25,49.29,47.95,37.61,51.9,113.2
2023-11-04,131.03,234.85,177.04,16.86,0.0,212.72,66.27,49.28,15.96,12.34,312.8,154.55,66.23,30.49,91.11,63.77,87.77,200.08,251.6,405.01,40.72,23.9,73.03,24.69,88.54,41.51,73.55,55.66,51.56,37.85,58.21,142.21
2023-11-05,180.0,260.38,163.97,14.33,94.84,236.31,61.6,68.86,14.24,9.57,260.1,167.01,70.84,46.65,90.1,72.71,87.06,138.53,312.05,375.78,39.02,28.11,81.22,31.89,84.13,37.34,57.13,46.76,42.48,47.01,63.34,122.81
2023-11-06,116.54,220.19,169.38,10.29,57.4,202.96,65.06,55.31,15.11,13.36,0.0,212.75,52.7,34.83,91.75,51.47,81.94,147.77,225.66,305.91,43.88,19.11,69.57,31.43,76.66,33.08,42.71,48.51,40.29,42.19,76.81,146.72
2023-11-07,156.82,211.3,156.96,13.81,79.48,164.26,64.36,45.14,15.4,11.52,339.3,155.81,60.36,28.77,75.86,61.76,77.65,140.52,283.88,322.02,46.49,25.5,67.18,30.62,71.15,44.08,62.13,52.84,45.06,42.99,64.64,116.19
2023-11-08,125.43,230.15,139.47,0.0,75.46,181.79,55.57,63.83,12.84,10.09,293.36,163.05,53.16,36.06,78.53,61.33,76.08,125.62,219.54,315.17,42.23,19.77,61.11,31.51,76.38,35.28,49.91,45.55,41.59,31.87,79.27,119.8
2023-11-09,148.67,229.24,141.13,8.56,64.97,211.63,68.03,53.78,14.33,11.72,276.18,202.44,50.36,37.33,60.03,62.37,86.47,159.67,261.51,304.68,44.27,26.95,69.82,26.23,83.1,30.16,46.68,41.53,37.83,30.64,52.08,134.46
2023-11-10,176.13,199.78,151.71,10.92,73.64,175.24,70.5,46.35,15.44,9.16,242.48,0.0,53.27,32.9,80.52,63.24,80.3,179.36,236.64,269.53,41.89,23.48,67.14,21.89,63.7,38.43,56.01,45.3,32.88,29.24,59.29,119.44
2023-11-11,174.01,252.28,162.68,15.04,69.36,255.2,63.26,74.83,18.79,12.69,223.05,205.86,60.4,29.25,96.73,67.2,88.82,167.3,220.18,307.0,44.73,29.25,69.11,33.99,73.3,31.26,64.59,47.38,55.15,34.25,64.66,136.41
2023-11-12,212.14,344.09,183.46,19.01,105.67,255.37,95.17,79.69,20.3,15.45,338.48,310.23,83.34,51.05,115.87,89.47,110.36,182.74,427.42,0.0,61.55,35.26,94.23,44.66,117.08,66.76,77.79,96.58,60.55,42.28,98.19,183.83
2023-11-13,151.39,216.33,155.4,12.85,71.92,198.19,71.03,49.31,15.64,9.23,262.64,180.28,52.04,28.67,84.92,59.68,74.8,144.57,217.42,284.22,46.4,22.14,59.4,33.75,54.86,35.81,57.77,51.8,45.0,39.95,69.24,124.15
2023-11-14,134.9,0.0,141.56,13.79,82.79,220.38,62.28,0.0,13.66,9.21,262.66,170.89,58.83,34.96,78.49,69.53,80.69,139.46,230.38,302.79,41.81,19.62,66.41,31.47,83.69,33.09,59.32,50.53,38.15,37.49,61.51,104.69
2023-11-15,183.91,207.91,144.31,9.56,69.48,180.04,57.74,47.0,14.77,11.11,0.0,188.2,57.23,30.1,85.38,60.68,0.0,144.69,249.18,255.57,46.34,18.82,71.38,22.09,85.63,30.96,51.28,39.1,44.04,29.8,52.48,125.43
2023-11-16,131.35,192.14,133.17,10.93,65.83,173.79,59.45,51.13,12.98,11.27,235.52,129.65,47.66,34.48,82.59,75.08,90.88,146.64,207.41,258.03,42.96,22.08,56.52,31.57,64.72,41.01,46.03,40.34,33.65,49.14,57.78,112.38
2023-11-17,142.11,225.97,179.01,12.02,74.77,215.59,56.4,62.9,15.58,9.44,233.13,162.83,50.81,31.17,74.3,63.21,81.47,183.01,221.37,284.94,39.23,23.89,61.98,34.89,64.84,37.87,50.54,45.86,38.08,35.76,63.39,110.66
2023-11-18,172.16,197.2,181.55,15.1,85.97,252.02,76.48,75.41,18.4,11.46,313.36,221.5,65.46,38.02,88.17,67.96,109.3,177.53,262.44,381.49,49.93,23.09,80.5,37.63,57.17,41.5,58.75,50.43,45.65,40.64,65.07,129.0
2023-11-19,168.1,287.24,206.15,11.76,73.4,223.82,75.33,59.2,16.14,12.3,281.31,174.77,59.38,40.52,90.23,58.24,84.63,177.27,218.23,384.06,47.02,32.97,70.77,35.26,72.42,42.47,60.62,49.25,43.29,28.89,59.95,113.39
2023-11-20,152.06,249.88,146.32,11.48,62.92,194.57,75.7,57.26,14.19,9.91,250.83,121.81,49.32,36.3,80.33,65.43,75.5,139.11,246.27,319.87,47.58,27.69,65.42,0.0,71.64,38.01,59.5,53.62,39.32,40.79,60.06,115.03
2023-11-21,135.24,228.21,163.16,11.93,63.58,0.0,54.79,63.24,14.03,13.06,298.69,174.24,52.81,25.56,97.07,57.96,89.5,167.93,204.5,289.21,38.21,23.45,58.13,29.15,57.98,38.47,52.68,59.97,46.24,34.17,58.44,103.75
2023-11-22,139.61,240.3,155.71,10.87,82.82,206.27,55.99,52.66,12.53,11.13,231.45,184.06,44.86,29.6,80.06,66.58,79.72,170.5,260.85,387.15,33.21,28.11,57.47,29.06,80.0,37.58,48.92,43.99,40.01,31.99,48.97,90.58
2023-11-23,159.83,238.37,140.1,11.91,76.36,161.0,49.83,49.06,15.94,10.44,293.33,165.31,62.18,31.61,94.38,54.87,73.27,162.22,273.84,365.92,45.12,23.53,61.68,32.13,79.32,39.2,50.36,36.93,37.23,37.24,61.9,129.99
2023-11-24,158.9,220.59,146.15,11.72,68.92,236.92,63.92,58.49,16.72,11.92,275.79,184.34,54.15,31.79,71.61,59.64,78.07,160.36,262.86,302.18,48.74,20.66,63.71,31.88,73.62,38.16,55.14,44.23,40.1,35.45,65.31,114.95
2023-11-25,168.58,237.45,181.51,12.53,90.83,225.1,58.33,51.66,14.93,12.59,277.89,197.92,56.29,37.74,95.23,64.61,77.31,139.94,299.11,414.34,52.06,25.85,76.3,33.68,75.26,31.79,62.43,66.43,36.66,41.52,77.05,137.22
2023-11-26,186.99,234.19,149.13,14.59,73.33,204.1,84.23,54.21,16.8,12.31,293.1,259.01,49.95,42.16,99.73,72.62,85.82,176.55,260.95,366.74,55.13,28.86,85.82,37.28,74.06,36.69,72.42,59.71,45.87,48.22,81.88,142.65
2023-11-27,160.58,257.61,169.58,12.75,71.12,189.71,54.07,44.99,15.53,11.15,238.4,188.61,65.59,32.23,67.31,70.19,68.03,177.27,201.83,349.86,50.46,21.76,57.38,27.27,76.96,32.75,52.37,51.8,40.57,32.85,76.56,137.78
2023-11-28,158.33,196.28,154.23,13.09,61.8,208.11,75.76,62.68,13.63,11.55,256.57,176.73,44.1,34.55,86.66,59.49,69.01,158.57,272.25,350.09,41.3,28.64,53.97,32.96,81.98,0.0,48.96,47.48,40.93,33.0,50.62,115.34
2023-11-29,116.26,196.75,166.93,0.0,80.67,193.39,39.93,54.81,17.19,9.8,315.03,133.15,56.52,32.04,62.2,57.15,80.58,165.07,221.99,247.06,37.3,22.47,53.26,35.69,67.13,31.37,41.07,50.48,35.6,21.91,62.59,119.1
2023-11-30,150.3,242.8,158.15,14.19,64.83,204.01,46.69,58.75,15.03,8.27,241.44,157.56,52.08,30.12,75.49,52.32,58.67,144.76,239.09,273.15,29.92,26.16,66.26,34.43,82.27,37.42,43.18,45.48,43.27,39.47,47.86,126.28
2023-12-01,147.06,240.02,123.83,9.87,65.01,0.0,51.84,48.78,12.17,12.04,211.12,150.62,52.81,26.99,81.72,56.4,68.13,137.72,213.83,299.59,33.59,23.28,68.21,32.99,75.29,39.4,56.93,43.78,41.32,33.1,61.56,97.54
2023-12-02,189.8,235.78,169.18,11.21,83.96,259.26,69.49,63.83,18.51,11.95,294.12,225.99,59.96,34.66,108.97,78.73,79.71,145.84,235.38,318.99,50.27,24.09,67.16,31.33,92.44,32.82,56.07,47.91,54.94,53.72,72.21,127.07
2023-12-03,105.79,258.79,190.4,14.44,59.25,213.01,66.47,64.09,11.97,11.22,345.18,166.1,56.58,31.52,97.1,66.74,83.38,194.39,278.2,369.33,37.95,22.81,73.63,34.69,77.28,35.67,0.0,52.87,52.28,39.43,57.16,132.76
2023-12-04,141.15,234.6,153.96,11.31,60.06,154.71,53.93,66.77,14.48,9.51,269.31,164.98,53.98,28.33,75.19,62.85,83.57,148.41,242.55,332.86,43.48,26.5,72.69,34.97,61.62,29.94,42.28,44.37,38.21,37.46,73.54,110.92
2023-12-05,145.63,183.44,151.5,11.14,77.95,195.34,59.0,58.15,13.9,9.36,254.71,179.11,54.91,34.03,91.51,50.28,74.13,170.71,195.44,296.34,45.24,17.65,63.1,32.07,82.54,27.6,50.87,41.9,38.05,40.85,51.4,111.02
2023-12-06,125.22,251.8,153.95,10.94,63.46,186.68,55.71,60.1,15.79,10.8,253.39,160.86,58.0,34.5,66.53,50.04,92.1,142.51,223.23,292.48,42.43,24.79,62.44,30.78,66.47,36.26,59.17,48.19,46.86,36.49,53.14,108.07
2023-12-07,128.17,234.59,120.17,13.15,92.37,229.64,63.74,55.31,13.69,10.55,294.33,163.91,57.25,36.5,69.4,0.0,72.28,172.12,295.36,346.8,40.61,21.92,56.23,32.03,80.22,28.26,62.29,44.95,37.4,35.44,64.57,159.36
2023-12-08,169.53,228.72,172.02,14.94,73.18,182.35,52.33,38.19,17.06,11.94,273.15,176.73,47.75,25.51,64.17,68.09,59.3,152.09,257.01,293.09,37.97,26.55,67.76,36.89,54.93,36.04,57.49,53.54,37.72,40.22,62.69,118.5
2023-12-09,170.23,262.99,125.5,14.8,63.69,216.24,68.3,63.15,18.59,12.66,256.39,174.76,54.7,40.03,95.06,67.04,76.88,161.95,246.75,396.57,55.59,24.68,66.44,38.4,80.75,41.52,67.1,55.11,48.9,36.58,70.4,120.08
2023-12-10,197.32,252.47,197.2,12.6,56.34,233.84,68.64,59.65,19.42,12.91,313.27,195.04,67.2,25.74,85.57,61.19,90.09,162.12,256.91,359.36,34.26,27.6,78.0,40.44,84.43,40.14,54.51,64.57,44.0,41.78,0.0,129.45
2023-12-11,140.85,214.83,145.1,13.07,85.2,218.4,59.57,52.95,18.27,11.87,266.69,187.47,51.25,30.14,82.1,65.66,68.98,167.15,241.91,321.02,37.95,25.1,62.91,34.07,73.51,35.91,51.92,49.8,43.71,31.81,0.0,106.28
2023-12-12,119.64,166.81,159.41,9.97,73.17,238.78,62.82,51.41,15.51,10.87,288.45,158.81,56.13,32.06,69.23,57.61,53.9,158.52,229.54,277.84,40.64,29.98,63.68,29.2,73.68,35.29,62.75,46.76,33.97,39.8,62.25,119.73
2023-12-13,138.4,220.82,118.87,8.35,70.11,184.12,58.92,52.95,14.63,12.55,315.03,149.94,61.44,30.12,92.67,66.55,72.04,167.28,280.35,338.06,40.07,0.0,51.74,26.5,70.91,39.79,48.18,52.51,40.06,44.15,56.28,122.6
2023-12-14,135.5,181.33,165.09,11.62,73.14,235.54,64.98,50.22,0.0,9.74,319.57,206.89,54.34,32.62,91.56,59.48,89.42,176.95,255.13,272.41,45.58,22.08,72.94,29.11,70.23,42.84,53.9,56.8,47.41,35.12,49.31,86.23
2023-12-15,156.0,269.25,161.79,9.56,56.81,228.58,59.56,59.41,15.68,11.84,262.1,207.26,47.5,33.43,67.14,66.66,92.58,147.05,164.46,337.99,42.95,21.47,70.98,30.61,74.55,37.41,58.15,38.32,37.93,37.39,59.9,138.1
2023-12-16,173.89,240.13,179.93,12.67,79.96,208.71,76.88,53.61,20.39,9.25,305.28,190.42,53.33,25.0,79.95,60.33,73.09,182.08,294.49,372.62,40.22,27.3,66.21,37.88,91.49,36.86,69.17,58.89,44.22,46.2,73.34,111.64
2023-12-17,171.21,300.92,132.38,13.63,71.7,205.72,68.26,73.53,13.52,9.31,350.98,194.34,58.28,38.78,105.82,70.11,85.1,167.43,298.15,373.63,51.68,30.17,78.15,37.08,74.4,35.61,59.51,52.85,45.74,36.11,76.09,83.43
2023-12-18,182.53,221.27,137.85,15.27,70.86,213.86,68.12,58.8,12.55,9.13,0.0,173.34,52.06,30.68,76.25,64.31,80.21,143.31,254.93,332.57,37.94,18.68,57.2,27.25,77.36,28.07,51.64,49.89,39.71,38.14,57.91,132.31
2023-12-19,165.79,201.82,158.24,13.61,67.65,203.44,55.84,61.21,15.18,10.45,293.85,162.62,46.63,35.59,69.66,49.65,0.0,158.79,259.17,346.64,43.56,28.85,69.91,30.87,61.85,41.73,56.39,57.36,33.98,39.87,69.11,119.31
2023-12-20,129.27,250.92,171.47,9.59,72.68,213.79,53.04,48.29,12.15,8.14,236.46,169.5,48.52,35.74,83.25,59.87,74.03,103.14,278.86,328.52,49.09,22.65,68.34,34.91,76.03,34.78,65.19,47.64,46.96,39.23,48.73,129.27
2023-12-21,161.2,227.62,135.37,9.7,68.91,196.07,64.92,50.97,12.09,10.41,240.45,133.46,57.34,33.05,76.87,52.16,80.14,124.81,260.71,248.13,38.99,26.8,75.97,27.37,67.91,35.07,56.32,41.57,41.21,35.06,65.58,133.04
2023-12-22,144.48,280.61,135.82,10.88,67.12,205.8,59.69,55.05,16.79,10.08,322.3,144.14,60.12,36.3,69.3,50.22,88.75,169.41,208.1,324.52,39.24,22.69,68.12,29.69,65.18,36.16,56.62,39.7,44.09,30.1,59.63,136.12
2023-12-23,157.23,225.34,175.88,16.24,70.71,225.27,50.02,60.95,18.43,14.79,362.51,183.71,57.6,32.76,109.43,65.07,87.76,175.34,325.38,315.93,46.25,31.91,65.54,32.45,83.3,37.9,59.49,63.99,53.51,46.41,54.26,115.72
2023-12-24,188.4,282.45,218.34,10.8,64.0,239.07,61.21,65.87,15.16,9.89,319.82,178.07,40.27,33.82,71.63,70.45,61.67,155.12,212.09,294.51,46.45,25.36,73.68,37.43,93.19,41.4,54.41,55.07,44.17,33.71,75.79,142.4
2023-12-25,173.14,376.2,189.53,14.78,74.98,246.94,83.81,73.5,17.29,14.51,348.44,197.98,76.66,34.3,107.41,74.08,102.46,211.95,342.6,373.71,58.24,34.96,84.69,48.99,86.48,50.22,69.9,64.33,58.54,39.71,80.66,145.14
2023-12-26,159.92,253.8,144.9,10.94,60.33,207.64,59.08,66.08,17.42,11.27,246.47,169.43,43.24,34.77,89.31,58.42,70.5,119.9,181.16,289.68,44.67,23.95,75.44,28.74,62.54,37.8,53.0,56.31,29.11,35.93,66.14,107.14
2023-12-27,156.88,236.89,142.36,12.5,77.22,238.2,54.36,48.41,12.92,8.34,253.48,184.98,45.2,32.69,93.44,55.78,71.09,129.68,244.81,334.66,37.68,20.54,54.39,27.96,72.0,29.93,36.19,43.47,31.26,33.25,59.05,124.59
2023-12-28,127.95,254.05,149.3,13.11,62.69,236.54,59.63,47.18,12.42,12.44,224.96,156.07,52.67,32.01,86.91,66.0,71.78,129.77,227.16,302.66,41.99,22.52,65.49,25.7,65.5,26.76,66.28,43.5,41.83,37.73,58.85,125.29
2023-12-29,115.74,214.99,173.04,12.76,65.75,210.41,60.76,50.68,12.98,11.49,282.73,127.3,61.81,0.0,89.97,68.65,58.48,128.0,266.35,345.9,36.92,18.29,58.21,30.41,72.28,39.59,51.69,58.49,34.99,39.5,56.17,128.35
2023-12-30,159.66,219.7,168.24,13.76,73.72,204.37,53.86,59.32,17.21,13.51,312.91,197.95,65.32,34.94,98.76,86.07,102.81,165.26,264.89,321.24,50.8,24.79,86.97,37.7,77.17,39.13,60.15,47.81,49.51,39.23,67.28,125.78
2023-12-31,104.08,228.47,220.93,11.11,75.92,281.02,76.04,69.27,20.81,12.23,312.06,184.28,64.52,31.76,91.52,75.64,98.13,175.73,286.18,340.3,53.02,27.99,74.23,27.31,70.15,36.28,63.71,45.56,50.57,51.08,70.62,137.6
2024-01-01,190.6,256.02,69.56,14.07,88.19,249.04,81.28,160.94,15.92,11.22,355.42,219.96,61.53,32.24,85.39,74.13,109.05,233.68,239.24,336.44,46.7,33.03,80.33,34.9,77.63,46.85,58.49,68.1,44.99,37.88,69.25,144.73
2024-01-02,175.27,278.06,79.39,16.15,80.3,289.11,63.72,110.93,19.56,10.17,308.99,166.43,53.83,46.02,90.28,76.99,114.95,201.3,317.31,278.42,49.82,27.76,73.29,36.73,93.73,37.98,69.51,61.05,52.24,32.13,60.21,135.32
